conversion_id,user_id,purchase_amount,conversion_time
3594,3827,80.97,2025-07-13 20:31:00
3595,6302,109.17,2025-06-23 02:36:00
3596,1353,99.18,2025-07-10 04:42:00
3597,9242,70.72,2025-06-22 16:40:00
3598,19009,95.42,2025-06-18 08:29:00
3599,6956,25.53,2025-07-06 19:59:00
3600,15839,139.95,2025-06-16 17:32:00
3601,32252,16.55,2025-07-07 11:57:00
3602,24533,30.57,2025-07-11 02:41:00
3603,26951,33.99,2025-06-13 21:39:00
3604,31057,124.53,2025-07-04 01:30:00
3605,31523,96.36,2025-07-16 04:32:00
3606,39739,11.37,2025-07-04 12:13:00
3607,32971,145.01,2025-06-19 01:36:00
3608,32864,143.71,2025-07-11 09:23:00
3609,39479,117.85,2025-06-14 11:12:00
3610,23902,15.05,2025-07-14 05:34:00
3611,31367,37.15,2025-07-12 10:59:00
3612,37053,100.02,2025-06-25 02:39:00
3613,23286,116.14,2025-07-10 17:35:00
3614,24285,128.19,2025-07-13 07:49:00
3615,35019,145.1,2025-07-15 03:54:00
3616,37343,90.28,2025-07-15 19:45:00
3617,32487,64.86,2025-06-12 01:24:00
3618,30671,52.62,2025-06-27 02:57:00
3619,30506,58.76,2025-07-10 03:34:00
3620,35123,136.94,2025-06-22 09:35:00
3621,28850,69.34,2025-07-09 13:08:00
3622,37722,131.79,2025-06-14 15:24:00
3623,35695,71.57,2025-07-02 10:49:00
3624,27711,128.6,2025-07-08 19:15:00
3625,28599,98.76,2025-06-25 00:07:00
3626,25315,17.64,2025-06-25 07:18:00
3627,33089,125.28,2025-06-12 03:01:00
3628,21807,33.33,2025-06-20 20:53:00
3629,34639,123.23,2025-06-12 02:43:00
3630,38627,126.35,2025-07-03 07:59:00
3631,23464,51.61,2025-07-08 08:14:00
3632,32386,149.36,2025-06-16 01:20:00
3633,26286,81.59,2025-06-23 15:14:00
3634,33288,32.33,2025-07-01 08:31:00
3635,23017,107.26,2025-06-12 03:57:00
3636,32214,48.86,2025-07-05 12:31:00
3637,39319,30.14,2025-06-24 12:52:00
3638,27740,124.35,2025-06-23 04:00:00
3639,24909,121.25,2025-06-28 01:22:00
3640,27794,14.41,2025-06-23 17:47:00
3641,23662,52.99,2025-06-13 21:07:00
3642,20465,146.27,2025-06-23 11:07:00
3643,37938,104.23,2025-07-08 03:03:00
3644,36187,119.22,2025-07-01 13:23:00
3645,22353,76.0,2025-06-16 05:25:00
3646,23188,83.07,2025-06-18 19:40:00
3647,30375,12.08,2025-06-24 04:52:00
3648,24520,113.42,2025-06-23 11:22:00
3649,20117,40.96,2025-07-03 23:47:00
3650,26778,109.46,2025-07-11 01:40:00
3651,22517,131.37,2025-07-13 01:17:00
3652,30456,104.18,2025-06-15 17:14:00
3653,22553,98.64,2025-06-16 11:21:00
3654,21146,109.92,2025-07-10 05:54:00
3655,37321,59.43,2025-06-17 22:58:00
3656,29556,33.43,2025-06-28 06:39:00
3657,29445,81.9,2025-06-23 19:04:00
3658,23266,39.58,2025-06-23 07:58:00
3659,30135,48.58,2025-06-24 16:44:00
3660,28563,149.81,2025-06-29 18:43:00
3661,22224,40.94,2025-06-16 22:43:00
3662,27007,65.61,2025-06-18 04:39:00
3663,28009,124.14,2025-06-21 13:23:00
3664,29385,63.85,2025-06-13 18:58:00
3665,39832,108.14,2025-07-07 19:04:00
3666,20301,87.73,2025-07-07 15:22:00
3667,34644,50.42,2025-07-13 09:21:00
3668,36606,84.26,2025-07-14 11:44:00
3669,24163,141.13,2025-06-19 15:24:00
3670,34488,22.73,2025-06-20 05:36:00
3671,36772,67.8,2025-07-11 06:05:00
3672,21743,132.71,2025-06-26 18:27:00
3673,27365,19.06,2025-06-17 02:02:00
3674,35500,62.07,2025-07-12 06:48:00
3675,31025,146.66,2025-06-16 09:01:00
3676,32166,38.31,2025-07-14 07:41:00
3677,32403,144.66,2025-06-25 13:43:00
3678,24182,104.98,2025-06-25 16:15:00
3679,20960,28.7,2025-07-15 19:32:00
3680,37638,47.11,2025-06-14 15:46:00
3681,35514,140.15,2025-06-30 13:24:00
3682,31884,70.37,2025-06-21 00:49:00
3683,35369,121.95,2025-07-10 07:51:00
3684,36806,40.1,2025-06-30 19:23:00
3685,31910,65.1,2025-07-02 10:53:00
3686,35421,138.02,2025-07-04 10:41:00
3687,23763,20.33,2025-06-25 10:11:00
3688,23710,126.0,2025-07-10 07:42:00
3689,28411,134.01,2025-07-10 16:13:00
3690,23274,31.02,2025-06-16 09:47:00
3691,32340,49.3,2025-07-05 23:12:00
3692,27829,148.18,2025-07-15 12:17:00
3693,34546,104.37,2025-07-06 16:44:00
3694,34258,93.31,2025-07-11 23:15:00
3695,23686,66.02,2025-06-23 18:31:00
3696,35424,83.63,2025-06-14 19:21:00
3697,32331,103.23,2025-07-10 11:02:00
3698,30146,109.31,2025-07-05 12:11:00
3699,28673,148.69,2025-07-11 12:03:00
3700,24397,126.72,2025-06-25 02:34:00
3701,25684,134.01,2025-06-29 13:06:00
3702,22058,49.14,2025-06-21 16:27:00
3703,38113,45.1,2025-07-10 10:56:00
3704,31496,66.26,2025-06-29 04:09:00
3705,31947,51.13,2025-07-06 12:16:00
3706,26818,57.15,2025-06-14 23:01:00
3707,23123,99.46,2025-06-29 06:05:00
3708,24906,100.32,2025-07-09 04:58:00
3709,22903,82.86,2025-07-03 16:32:00
3710,21988,97.34,2025-07-14 21:29:00
3711,25775,136.26,2025-06-16 17:16:00
3712,23183,73.23,2025-06-24 15:01:00
3713,36757,92.78,2025-07-11 18:15:00
3714,33445,76.78,2025-07-07 11:59:00
3715,23939,39.72,2025-07-12 03:19:00
3716,22741,140.85,2025-07-02 03:54:00
3717,37478,54.61,2025-06-19 11:38:00
3718,21885,32.87,2025-06-12 17:40:00
3719,29643,111.23,2025-06-26 17:21:00
3720,22192,78.11,2025-06-17 05:04:00
3721,30927,106.51,2025-06-13 08:14:00
3722,24251,51.21,2025-07-04 15:56:00
3723,22184,141.95,2025-06-27 09:38:00
3724,31164,138.48,2025-06-14 18:12:00
3725,31430,114.17,2025-06-30 00:01:00
3726,38849,78.25,2025-07-06 10:18:00
3727,27769,43.34,2025-06-19 10:17:00
3728,26265,137.13,2025-06-28 10:49:00
3729,33262,52.43,2025-06-23 02:55:00
3730,33893,129.34,2025-06-19 17:17:00
3731,29557,84.31,2025-06-21 21:14:00
3732,25977,56.95,2025-07-01 23:42:00
3733,22031,90.44,2025-06-19 09:59:00
3734,31638,70.53,2025-07-08 11:05:00
3735,38457,57.78,2025-06-19 18:09:00
3736,26921,130.03,2025-06-21 04:33:00
3737,23777,17.06,2025-06-12 13:29:00
3738,39983,91.81,2025-07-09 19:21:00
3739,30698,111.74,2025-07-06 05:53:00
3740,31770,21.54,2025-07-08 16:16:00
3741,29685,82.73,2025-07-04 17:34:00
3742,37451,90.5,2025-06-23 05:27:00
3743,31364,86.11,2025-06-14 13:23:00
3744,31294,146.37,2025-06-27 14:33:00
3745,36154,95.56,2025-07-09 09:06:00
3746,35101,114.2,2025-07-11 01:51:00
3747,29986,85.49,2025-07-01 13:08:00
3748,36218,119.45,2025-07-08 16:02:00
3749,31460,146.62,2025-07-02 14:03:00
3750,31869,108.69,2025-06-14 12:21:00
3751,20646,50.8,2025-07-13 23:36:00
3752,20101,130.08,2025-06-12 16:32:00
3753,26783,45.18,2025-06-15 11:23:00
3754,25486,122.95,2025-06-16 21:03:00
3755,34744,141.16,2025-06-18 04:28:00
3756,39446,63.21,2025-07-15 07:05:00
3757,33789,140.02,2025-06-23 07:39:00
3758,22409,53.53,2025-07-06 12:13:00
3759,20575,97.78,2025-07-07 20:17:00
3760,33227,144.4,2025-06-22 06:21:00
3761,30758,140.8,2025-06-17 01:12:00
3762,31592,16.34,2025-06-17 18:18:00
3763,31890,131.89,2025-06-15 17:07:00
3764,27723,22.84,2025-06-22 02:27:00
3765,24905,18.28,2025-06-21 01:17:00
3766,33604,128.35,2025-06-25 03:27:00
3767,23042,35.05,2025-06-15 18:49:00
3768,27456,73.55,2025-06-26 11:02:00
3769,29700,114.67,2025-07-07 17:55:00
3770,23065,97.15,2025-07-09 16:41:00
3771,22632,19.28,2025-07-11 12:47:00
3772,30890,110.65,2025-06-19 04:12:00
3773,35148,93.56,2025-07-01 17:14:00
3774,32296,98.47,2025-07-11 09:23:00
3775,27795,118.29,2025-06-28 13:58:00
3776,26987,60.16,2025-07-16 15:32:00
3777,37594,116.53,2025-06-25 13:20:00
3778,27782,39.45,2025-06-29 20:47:00
3779,21144,109.9,2025-07-12 19:14:00
3780,39117,104.56,2025-06-22 13:01:00
3781,25279,95.24,2025-06-29 21:17:00
3782,20058,105.68,2025-06-20 10:22:00
3783,25992,62.3,2025-07-08 20:59:00
3784,31978,42.85,2025-06-27 00:56:00
3785,26373,18.87,2025-07-01 17:59:00
3786,39467,127.91,2025-06-12 14:09:00
3787,27738,117.87,2025-07-08 11:26:00
3788,33842,85.01,2025-06-16 16:09:00
3789,36664,118.73,2025-06-27 07:49:00
3790,23471,116.99,2025-06-27 04:58:00
3791,33043,110.87,2025-07-11 18:39:00
3792,22210,142.28,2025-06-29 10:41:00
3793,23320,139.81,2025-07-08 22:31:00
3794,22475,70.44,2025-07-16 13:22:00
3795,29848,52.67,2025-07-01 16:38:00
3796,36434,141.19,2025-07-15 03:24:00
3797,20714,139.7,2025-06-23 03:58:00
3798,21842,129.09,2025-07-01 13:18:00
3799,31330,145.16,2025-06-22 02:27:00
3800,24547,55.15,2025-07-02 12:34:00
3801,25250,130.36,2025-07-08 12:47:00
3802,36827,15.02,2025-06-26 13:47:00
3803,31470,50.94,2025-07-03 21:19:00
3804,29280,70.55,2025-07-03 06:54:00
3805,35981,119.24,2025-07-09 03:52:00
3806,38841,59.05,2025-06-13 20:05:00
3807,29091,10.13,2025-06-21 07:54:00
3808,27639,114.7,2025-07-07 08:24:00
3809,22919,90.29,2025-07-12 23:07:00
3810,32612,130.33,2025-06-23 05:31:00
3811,35676,46.93,2025-06-30 11:42:00
3812,37727,34.45,2025-07-01 12:21:00
3813,35192,75.01,2025-06-28 01:26:00
3814,27910,73.15,2025-06-20 16:57:00
3815,30840,57.2,2025-06-19 13:41:00
3816,27009,126.51,2025-07-08 03:15:00
3817,25817,89.28,2025-07-01 18:42:00
3818,23140,120.15,2025-06-20 09:53:00
3819,30538,44.35,2025-06-24 23:42:00
3820,29906,84.52,2025-06-12 03:17:00
3821,39509,126.21,2025-07-03 10:36:00
3822,26726,100.88,2025-07-08 19:59:00
3823,21927,144.14,2025-07-14 18:18:00
3824,38249,134.22,2025-06-28 14:07:00
3825,37415,66.63,2025-07-02 01:39:00
3826,31205,85.37,2025-06-28 09:56:00
3827,30722,134.55,2025-07-06 11:10:00
3828,32781,59.48,2025-06-20 09:42:00
3829,31023,62.58,2025-07-01 01:47:00
3830,36097,84.16,2025-06-25 14:22:00
3831,21189,79.24,2025-07-14 09:44:00
3832,39977,77.91,2025-06-18 13:24:00
3833,23453,125.55,2025-07-01 17:14:00
3834,23049,67.78,2025-06-27 13:40:00
3835,39390,12.22,2025-06-24 17:27:00
3836,23986,141.93,2025-06-17 11:53:00
3837,22712,22.72,2025-07-05 12:27:00
3838,36100,38.43,2025-07-10 02:14:00
3839,21959,32.59,2025-06-17 08:03:00
3840,20886,92.3,2025-06-22 15:59:00
3841,27162,23.45,2025-07-04 07:17:00
3842,23016,131.97,2025-07-04 16:25:00
3843,31262,27.33,2025-06-26 21:25:00
3844,22201,95.82,2025-06-14 08:08:00
3845,34961,52.1,2025-06-22 10:25:00
3846,38871,113.28,2025-06-16 15:17:00
3847,38955,14.24,2025-07-10 04:21:00
3848,30509,87.43,2025-06-21 17:54:00
3849,33667,101.58,2025-06-22 08:52:00
3850,29213,63.24,2025-06-16 02:50:00
3851,21404,36.38,2025-07-12 01:58:00
3852,32120,12.24,2025-06-22 19:23:00
3853,27506,26.17,2025-07-13 04:49:00
3854,31634,62.83,2025-07-14 19:18:00
3855,30095,56.99,2025-06-21 15:43:00
3856,30695,140.45,2025-07-11 15:17:00
3857,34232,29.15,2025-06-26 19:15:00
3858,22297,19.14,2025-07-05 19:13:00
3859,21980,27.44,2025-07-01 00:04:00
3860,23208,37.04,2025-06-22 16:08:00
3861,30017,93.11,2025-06-17 14:24:00
3862,30822,56.2,2025-07-11 22:15:00
3863,21129,72.81,2025-06-20 06:34:00
3864,21551,39.47,2025-07-15 06:48:00
3865,36835,125.06,2025-06-13 06:58:00
3866,20047,12.44,2025-06-19 14:56:00
3867,27092,60.87,2025-07-13 13:46:00
3868,30867,64.0,2025-07-06 23:43:00
3869,29609,113.18,2025-06-28 04:00:00
3870,25181,111.98,2025-06-24 14:00:00
3871,38016,144.18,2025-07-15 22:27:00
3872,21113,110.04,2025-07-03 21:46:00
3873,22496,132.86,2025-07-09 00:43:00
3874,34145,87.2,2025-07-13 09:07:00
3875,35918,69.36,2025-07-01 22:25:00
3876,22235,117.82,2025-06-19 15:34:00
3877,26326,77.86,2025-06-26 10:51:00
3878,21658,110.22,2025-06-30 21:09:00
3879,36315,54.0,2025-06-19 01:46:00
3880,24402,112.98,2025-06-25 11:37:00
3881,39286,82.41,2025-06-27 16:06:00
3882,36153,37.81,2025-07-08 10:52:00
3883,29877,109.86,2025-06-13 17:49:00
3884,34679,52.53,2025-06-22 20:11:00
3885,36348,29.65,2025-06-20 17:55:00
3886,27465,139.18,2025-07-07 01:13:00
3887,29814,122.04,2025-07-05 11:57:00
3888,24306,24.05,2025-06-30 21:48:00
3889,30357,17.95,2025-07-12 15:49:00
3890,29953,133.94,2025-07-15 11:03:00
3891,38144,37.96,2025-06-17 04:03:00
3892,25957,126.78,2025-07-16 15:07:00
3893,32178,70.51,2025-06-27 21:58:00
3894,28407,81.8,2025-06-17 05:53:00
3895,30929,35.24,2025-07-09 04:32:00
3896,24545,149.47,2025-07-07 16:56:00
3897,34903,10.69,2025-06-12 18:00:00
3898,33895,127.01,2025-07-04 22:38:00
3899,32202,41.27,2025-06-17 08:44:00
3900,33630,42.22,2025-06-30 17:53:00
3901,34854,116.99,2025-07-14 02:50:00
3902,32822,53.3,2025-07-05 05:52:00
3903,22018,111.54,2025-06-21 03:09:00
3904,31544,52.35,2025-06-21 05:20:00
3905,39576,54.95,2025-06-18 13:17:00
3906,22749,99.84,2025-06-18 00:33:00
3907,28251,38.09,2025-07-04 20:01:00
3908,34907,102.83,2025-06-14 01:25:00
3909,35069,18.93,2025-07-08 02:58:00
3910,30373,26.71,2025-07-07 22:40:00
3911,32173,104.55,2025-06-20 16:22:00
3912,25459,105.19,2025-07-11 05:41:00
3913,35853,31.18,2025-06-14 13:01:00
3914,23330,44.19,2025-06-17 16:48:00
3915,39443,136.38,2025-07-13 04:38:00
3916,38418,114.82,2025-06-25 07:10:00
3917,35152,11.53,2025-06-21 11:15:00
3918,25871,46.82,2025-06-18 03:44:00
3919,25803,98.56,2025-06-25 16:40:00
3920,30876,27.49,2025-07-13 12:58:00
3921,23435,130.09,2025-06-16 15:41:00
3922,20962,129.67,2025-07-13 03:54:00
3923,29037,144.84,2025-07-15 17:50:00
3924,38866,29.2,2025-07-16 01:49:00
3925,38966,58.04,2025-07-02 10:46:00
3926,21177,141.56,2025-06-23 13:39:00
3927,37433,86.31,2025-07-02 17:07:00
3928,37964,96.75,2025-06-23 22:54:00
3929,26069,29.89,2025-06-17 03:42:00
3930,36630,123.04,2025-07-03 03:06:00
3931,36160,43.16,2025-06-27 08:03:00
3932,32345,18.31,2025-07-15 10:29:00
3933,22214,51.73,2025-06-18 18:42:00
3934,36087,68.21,2025-07-02 16:17:00
3935,26997,58.35,2025-07-05 07:12:00
3936,34086,75.07,2025-07-03 08:37:00
3937,31182,48.63,2025-06-20 05:29:00
3938,22547,16.43,2025-06-13 17:14:00
3939,33551,149.05,2025-06-28 06:40:00
3940,22657,139.49,2025-06-18 21:04:00
3941,29430,62.92,2025-06-13 01:47:00
3942,33720,45.35,2025-07-08 08:11:00
3943,23751,101.6,2025-06-19 03:13:00
3944,21227,130.63,2025-06-26 11:08:00
3945,35526,126.02,2025-06-19 20:47:00
3946,24729,114.22,2025-06-19 04:03:00
3947,28550,145.69,2025-06-22 01:54:00
3948,32280,50.94,2025-06-22 03:22:00
3949,33801,39.26,2025-06-28 09:08:00
3950,28417,101.31,2025-07-01 19:50:00
3951,27590,80.8,2025-06-19 06:11:00
3952,28137,58.18,2025-07-14 11:41:00
3953,31625,43.92,2025-07-11 01:24:00
3954,35397,125.53,2025-06-23 10:18:00
3955,24521,27.88,2025-07-04 17:51:00
3956,25318,37.28,2025-07-05 03:12:00
3957,20995,30.28,2025-07-08 01:10:00
3958,37608,103.36,2025-06-17 08:43:00
3959,25536,137.47,2025-06-28 14:00:00
3960,23421,17.98,2025-06-30 06:48:00
3961,25598,77.23,2025-07-15 19:28:00
3962,21326,109.26,2025-07-04 07:09:00
3963,22654,53.62,2025-07-12 03:15:00
3964,36337,20.88,2025-06-13 08:18:00
3965,39750,60.53,2025-07-06 07:49:00
3966,27311,128.78,2025-06-17 01:21:00
3967,39317,76.01,2025-06-13 20:38:00
3968,38811,19.96,2025-06-24 19:09:00
3969,28082,15.23,2025-07-05 14:06:00
3970,39754,61.84,2025-06-29 03:39:00
3971,35036,46.09,2025-06-16 00:29:00
3972,35759,22.42,2025-06-14 20:16:00
3973,27047,90.1,2025-07-07 16:08:00
3974,32669,40.35,2025-06-15 16:25:00
3975,35900,116.94,2025-07-05 06:06:00
3976,24702,68.8,2025-06-17 16:22:00
3977,36660,93.08,2025-07-09 17:15:00
3978,20084,112.85,2025-07-09 07:18:00
3979,28472,98.34,2025-06-29 00:43:00
3980,26916,133.54,2025-07-06 12:19:00
3981,27573,128.47,2025-06-20 02:48:00
3982,30040,76.46,2025-07-10 23:41:00
3983,35335,123.22,2025-06-13 21:39:00
3984,25491,33.26,2025-06-12 15:30:00
3985,25082,75.13,2025-07-05 07:06:00
3986,34993,24.81,2025-06-14 03:17:00
3987,23317,110.89,2025-07-12 04:50:00
3988,32511,70.68,2025-06-12 19:53:00
3989,23850,76.28,2025-07-09 06:20:00
3990,35685,112.35,2025-06-18 06:51:00
3991,39577,10.58,2025-07-11 08:08:00
3992,25585,148.72,2025-06-23 11:41:00
3993,37118,52.61,2025-07-16 12:52:00
3994,38231,20.9,2025-06-28 08:14:00
3995,33399,32.2,2025-06-18 04:59:00
3996,25119,116.63,2025-07-05 14:42:00
3997,35864,129.4,2025-07-16 04:05:00
3998,25688,103.83,2025-06-17 13:43:00
3999,27436,102.79,2025-06-12 12:52:00
4000,25284,127.92,2025-06-14 15:41:00
4001,35306,135.8,2025-07-12 09:03:00
4002,30039,68.86,2025-06-23 19:50:00
4003,29663,75.02,2025-06-21 12:26:00
4004,23389,110.61,2025-07-05 12:24:00
4005,22713,48.81,2025-07-05 23:34:00
4006,27015,35.43,2025-06-21 11:41:00
4007,26031,130.06,2025-07-03 05:43:00
4008,20793,94.18,2025-06-28 03:33:00
4009,20078,12.19,2025-06-15 11:47:00
4010,24543,89.18,2025-07-02 00:49:00
4011,33336,126.55,2025-06-24 16:18:00
4012,29376,50.02,2025-06-26 04:20:00
4013,33235,123.18,2025-07-14 05:27:00
4014,25089,86.12,2025-06-26 14:11:00
4015,38567,119.3,2025-07-11 08:54:00
4016,23905,45.27,2025-07-11 10:09:00
4017,39156,12.26,2025-06-20 21:59:00
4018,32774,37.99,2025-07-06 02:37:00
4019,22319,114.57,2025-06-22 02:39:00
4020,30626,23.24,2025-06-13 17:22:00
4021,21321,64.16,2025-06-26 01:29:00
4022,32686,27.15,2025-07-12 02:56:00
4023,33874,56.27,2025-07-01 23:51:00
4024,24621,118.76,2025-06-14 16:20:00
4025,20401,143.04,2025-06-29 05:48:00
4026,22450,118.48,2025-06-21 00:13:00
4027,35067,66.39,2025-06-16 06:28:00
4028,32091,34.12,2025-06-22 23:57:00
4029,22372,104.98,2025-06-17 12:24:00
4030,30377,85.69,2025-06-30 22:18:00
4031,27141,53.62,2025-07-11 10:47:00
4032,36468,61.0,2025-06-14 12:02:00
4033,34673,131.23,2025-06-27 21:13:00
4034,29611,17.27,2025-06-26 13:16:00
4035,24941,90.05,2025-06-28 14:13:00
4036,26893,119.54,2025-07-16 08:00:00
4037,36778,101.61,2025-06-26 11:06:00
4038,24100,135.95,2025-06-24 14:47:00
4039,29731,128.21,2025-07-10 21:50:00
4040,22425,48.75,2025-06-28 02:33:00
4041,23151,74.43,2025-06-28 14:28:00
4042,24276,20.33,2025-06-17 04:21:00
4043,39369,12.84,2025-06-26 23:57:00
4044,37660,91.57,2025-07-05 05:50:00
4045,22298,30.11,2025-06-20 10:31:00
4046,20784,120.79,2025-06-24 11:17:00
4047,21263,99.88,2025-06-24 11:15:00
4048,21335,73.01,2025-06-24 10:54:00
4049,24476,74.97,2025-07-11 22:05:00
4050,36043,84.53,2025-06-20 23:06:00
4051,27882,61.59,2025-07-04 20:03:00
4052,27375,110.85,2025-06-21 10:54:00
4053,36526,81.2,2025-06-13 19:14:00
4054,29205,87.2,2025-07-04 17:31:00
4055,36365,32.9,2025-06-13 23:55:00
4056,35003,74.47,2025-06-26 16:33:00
4057,28660,111.31,2025-06-12 10:27:00
4058,24894,40.46,2025-06-15 08:08:00
4059,36304,20.16,2025-07-10 12:12:00
4060,22675,149.62,2025-06-19 03:08:00
4061,29638,33.41,2025-06-12 20:07:00
4062,33770,143.89,2025-06-21 00:47:00
4063,39030,47.21,2025-07-02 11:00:00
4064,39570,82.64,2025-07-08 20:53:00
4065,38881,71.23,2025-06-21 17:14:00
4066,24151,30.47,2025-06-19 14:14:00
4067,22918,77.24,2025-06-25 16:35:00
4068,21278,93.39,2025-07-15 07:46:00
4069,32627,57.34,2025-07-08 10:26:00
4070,24910,31.59,2025-07-05 22:12:00
4071,32692,83.13,2025-06-21 07:50:00
4072,33805,82.42,2025-06-20 14:33:00
4073,28760,17.51,2025-06-26 21:54:00
4074,37034,10.76,2025-06-30 07:28:00
4075,20940,74.83,2025-07-15 02:11:00
4076,32343,22.46,2025-07-02 19:46:00
4077,31478,83.15,2025-06-15 09:45:00
4078,20021,49.89,2025-06-26 23:42:00
4079,39459,144.41,2025-07-03 12:48:00
4080,24927,98.8,2025-07-02 14:05:00
4081,24780,56.21,2025-06-20 19:50:00
4082,20879,138.69,2025-06-21 19:18:00
4083,24541,77.56,2025-06-21 19:03:00
4084,38999,43.06,2025-06-18 10:26:00
4085,35623,73.17,2025-07-05 04:49:00
4086,28272,76.23,2025-06-17 10:09:00
4087,29846,140.05,2025-06-22 07:44:00
4088,36481,116.57,2025-07-14 10:53:00
4089,24456,16.6,2025-07-13 07:19:00
4090,20115,116.44,2025-07-07 01:27:00
4091,23881,34.74,2025-06-29 21:38:00
4092,25169,125.88,2025-06-13 04:00:00
4093,24214,11.83,2025-07-12 22:37:00
4094,22853,146.2,2025-06-17 05:11:00
4095,33916,101.99,2025-07-15 04:57:00
4096,22726,20.33,2025-06-13 03:15:00
4097,27546,16.01,2025-07-16 10:04:00
4098,36807,18.95,2025-07-14 06:12:00
4099,22275,25.97,2025-07-05 16:23:00
4100,28619,71.07,2025-06-27 08:12:00
4101,23908,18.72,2025-06-16 07:44:00
4102,33328,55.22,2025-07-03 09:44:00
4103,32484,17.53,2025-06-17 11:02:00
4104,39527,149.62,2025-06-15 18:18:00
4105,31465,27.91,2025-06-17 19:35:00
4106,38669,110.57,2025-06-23 15:21:00
4107,21117,30.85,2025-06-14 18:19:00
4108,39271,45.5,2025-07-10 05:09:00
4109,34801,50.21,2025-07-10 09:55:00
4110,26078,146.96,2025-06-26 11:28:00
4111,29440,89.95,2025-06-17 16:06:00
4112,34307,54.76,2025-07-16 03:31:00
4113,23026,126.92,2025-07-01 07:00:00
4114,30013,34.22,2025-07-04 02:01:00
4115,30019,19.99,2025-07-08 09:27:00
4116,36095,115.62,2025-06-26 22:07:00
4117,35038,52.39,2025-06-14 03:30:00
4118,38815,138.95,2025-06-15 19:25:00
4119,31566,101.11,2025-06-15 11:35:00
4120,20522,76.34,2025-06-13 13:15:00
4121,39744,60.3,2025-07-11 00:52:00
4122,35910,39.82,2025-06-24 07:25:00
4123,24031,125.56,2025-07-05 22:53:00
4124,25970,116.48,2025-07-12 06:16:00
4125,21003,133.79,2025-06-21 15:42:00
4126,29199,93.08,2025-07-02 04:34:00
4127,20353,35.47,2025-07-15 07:35:00
4128,36877,79.93,2025-06-14 07:02:00
4129,33348,48.85,2025-07-03 06:58:00
4130,28503,12.0,2025-07-12 11:14:00
4131,33494,145.54,2025-06-29 01:30:00
4132,38912,83.48,2025-07-15 21:16:00
4133,20630,27.18,2025-06-28 08:57:00
4134,20498,53.53,2025-06-20 04:37:00
4135,37848,61.88,2025-06-17 01:49:00
4136,30196,83.36,2025-07-06 01:39:00
4137,22414,62.58,2025-06-30 03:36:00
4138,28915,113.26,2025-07-06 22:04:00
4139,32244,36.3,2025-06-17 07:52:00
4140,21733,76.19,2025-06-28 05:29:00
4141,29434,141.78,2025-06-30 08:31:00
4142,26505,100.57,2025-06-17 08:28:00
4143,36948,43.83,2025-06-20 12:55:00
4144,26842,130.74,2025-07-14 23:01:00
4145,20074,72.36,2025-06-15 21:24:00
4146,37709,62.98,2025-06-14 13:29:00
4147,22039,87.12,2025-07-11 15:39:00
4148,28428,116.47,2025-07-12 03:47:00
4149,30133,68.97,2025-07-11 12:09:00
4150,34560,22.62,2025-06-28 22:53:00
4151,24013,26.78,2025-07-06 04:27:00
4152,31831,73.39,2025-06-15 06:55:00
4153,38501,102.95,2025-06-14 11:43:00
4154,28457,67.11,2025-06-13 01:09:00
4155,30170,53.4,2025-06-23 03:13:00
4156,27068,94.76,2025-06-26 16:59:00
4157,32707,61.11,2025-06-20 13:20:00
4158,32886,27.64,2025-06-24 03:04:00
4159,34292,29.72,2025-06-23 18:21:00
4160,20811,143.92,2025-06-27 23:25:00
4161,39678,44.84,2025-06-13 00:38:00
4162,24383,58.11,2025-06-26 19:33:00
4163,32406,72.08,2025-07-04 01:58:00
4164,38909,134.07,2025-06-14 04:22:00
4165,36712,56.42,2025-06-16 17:17:00
4166,31072,128.75,2025-06-21 00:27:00
4167,20804,20.23,2025-06-23 06:46:00
4168,24046,144.58,2025-06-18 10:17:00
4169,29401,48.38,2025-06-27 05:17:00
4170,34921,36.54,2025-07-16 06:57:00
4171,27538,78.22,2025-06-21 07:45:00
4172,26098,35.14,2025-07-16 10:01:00
4173,28357,51.71,2025-07-14 16:20:00
4174,34103,17.93,2025-07-15 05:23:00
4175,29210,82.4,2025-06-30 09:47:00
4176,20978,56.46,2025-07-04 16:56:00
4177,39227,29.66,2025-07-10 12:46:00
4178,31254,129.72,2025-06-30 07:54:00
4179,29158,70.62,2025-06-14 00:29:00
4180,30401,108.09,2025-06-29 17:57:00
4181,32130,49.3,2025-06-19 08:17:00
4182,20627,47.8,2025-06-23 06:43:00
4183,26061,88.01,2025-06-12 17:45:00
4184,22557,99.7,2025-06-13 21:44:00
4185,39823,88.23,2025-07-10 13:52:00
4186,36646,109.3,2025-07-11 16:30:00
4187,30811,76.81,2025-06-18 01:59:00
4188,32136,55.46,2025-07-14 08:31:00
4189,27604,33.14,2025-07-05 00:01:00
4190,30587,17.2,2025-06-12 20:21:00
4191,33586,49.36,2025-06-30 12:43:00
4192,26497,79.4,2025-07-07 19:14:00
4193,32622,47.5,2025-06-30 08:54:00
4194,32151,137.67,2025-06-15 12:41:00
4195,24019,134.8,2025-06-23 03:14:00
4196,39086,141.66,2025-07-13 19:11:00
4197,31111,149.72,2025-06-27 00:19:00
4198,34363,108.96,2025-07-03 21:24:00
4199,25352,70.61,2025-07-01 02:55:00
4200,20574,10.68,2025-06-26 02:29:00
